user_id,基本面,技術面,籌碼面,消息面,得分,prefer
14586,2,2,0,2,0,"['籌碼面', '消息面']"
14587,2,2,1,3,2,['消息面']
14588,2,2,0,3,1,['消息面']
14589,3,4,0,3,4,['消息面']
14590,2,2,0,2,0,"['籌碼面', '消息面']"
14591,3,2,1,2,2,"['籌碼面', '消息面']"
14592,2,2,0,2,0,"['籌碼面', '消息面']"
14593,13,2,1,3,13,['消息面']
14594,2,2,0,2,0,"['籌碼面', '消息面']"
14595,5,2,0,3,4,['消息面']
14596,0,1,0,1,1,"['籌碼面', '消息面']"
14598,2,4,0,3,3,['消息面']
14599,3,4,0,3,4,['消息面']
14600,2,2,0,2,0,"['籌碼面', '消息面']"
14601,7,2,1,3,8,['消息面']
14602,3,2,1,3,3,['消息面']
14603,0,1,0,1,1,"['籌碼面', '消息面']"
14604,2,4,2,5,7,['消息面']
14605,2,2,0,2,0,"['籌碼面', '消息面']"
14606,2,2,0,2,0,"['籌碼面', '消息面']"
14607,2,2,0,3,1,['消息面']
14608,3,4,0,3,4,['消息面']
14609,2,3,1,4,4,['消息面']
14610,6,4,2,3,9,['消息面']
14611,2,3,0,3,2,"['籌碼面', '消息面']"
14612,2,2,0,2,0,"['籌碼面', '消息面']"
14613,2,4,1,4,5,"['籌碼面', '消息面']"
14614,3,5,1,4,7,['消息面']
14615,7,2,1,3,8,['消息面']
14616,2,2,0,2,0,"['籌碼面', '消息面']"
14617,15,4,7,3,23,['消息面']
14618,3,4,0,3,4,['消息面']
14619,13,4,1,4,16,"['籌碼面', '消息面']"
14620,10,2,2,3,12,['消息面']
14621,2,2,0,2,0,"['籌碼面', '消息面']"
14622,3,4,0,3,4,['消息面']
14623,4,2,0,3,3,['消息面']
14624,3,4,0,3,4,['消息面']
14625,7,4,1,2,9,['消息面']
14626,11,2,6,4,17,['消息面']
14627,2,2,0,2,0,"['籌碼面', '消息面']"
14628,7,2,1,4,9,['消息面']
14629,6,2,1,3,7,['消息面']
14630,2,4,0,3,3,['消息面']
14631,2,2,0,3,1,['消息面']
14632,2,2,0,2,0,"['籌碼面', '消息面']"
14633,6,4,0,3,7,['消息面']
14634,2,2,0,2,0,"['籌碼面', '消息面']"
14635,2,2,0,2,0,"['籌碼面', '消息面']"
14636,2,4,0,3,3,['消息面']
14637,2,4,0,3,3,['消息面']
14638,2,2,0,2,0,"['籌碼面', '消息面']"
14639,2,3,1,4,4,['消息面']
14640,3,4,3,3,7,['消息面']
14642,3,5,0,3,5,['消息面']
14643,2,2,0,3,1,['消息面']
14644,0,4,1,3,5,['消息面']
14645,3,5,1,4,7,['消息面']
14646,3,4,1,4,6,"['籌碼面', '消息面']"
14647,2,2,0,2,0,"['籌碼面', '消息面']"
14648,2,2,0,2,0,"['籌碼面', '消息面']"
14649,2,2,0,2,0,"['籌碼面', '消息面']"
14650,3,5,0,3,5,['消息面']
14651,2,4,0,3,3,['消息面']
14652,2,2,0,3,1,['消息面']
14653,2,2,0,2,0,"['籌碼面', '消息面']"
14654,2,2,0,2,0,"['籌碼面', '消息面']"
14655,8,2,4,3,12,['消息面']
14656,2,4,0,1,3,['消息面']
14657,2,2,0,2,0,"['籌碼面', '消息面']"
14658,7,2,1,3,8,['消息面']
14659,10,3,3,3,13,"['技術面', '籌碼面', '消息面']"
14660,2,2,0,2,0,"['籌碼面', '消息面']"
14661,1,1,0,0,0,['消息面']
14662,2,3,1,4,4,['消息面']
14663,4,4,0,3,5,['消息面']
14664,2,4,0,3,3,['消息面']
14665,3,5,0,3,5,['消息面']
14666,2,2,0,3,1,['消息面']
14667,3,4,0,3,4,['消息面']
14668,0,3,1,3,4,"['籌碼面', '消息面']"
14669,2,2,0,2,0,"['籌碼面', '消息面']"
14670,7,2,1,3,8,['消息面']
14671,3,2,0,3,2,['消息面']
14672,2,2,1,3,2,['消息面']
14673,2,3,1,4,4,['消息面']
14674,2,2,0,2,0,"['籌碼面', '消息面']"
14675,3,2,2,3,4,['消息面']
14676,8,4,0,4,10,"['籌碼面', '消息面']"
14677,15,3,5,3,20,['消息面']
14678,2,3,2,2,3,['消息面']
14679,2,2,0,2,0,"['籌碼面', '消息面']"
14680,2,1,0,0,0,['消息面']
14681,2,4,0,1,3,['消息面']
14682,2,2,0,2,0,"['籌碼面', '消息面']"
14683,2,2,0,2,0,"['籌碼面', '消息面']"
14684,2,2,0,2,0,"['籌碼面', '消息面']"
14685,12,2,6,4,18,['消息面']
14686,3,4,0,3,4,['消息面']
14687,11,2,1,2,10,"['籌碼面', '消息面']"
14688,2,2,0,2,0,"['籌碼面', '消息面']"
14689,2,2,0,2,0,"['籌碼面', '消息面']"
14690,2,2,0,4,2,['消息面']
14691,2,2,0,2,0,"['籌碼面', '消息面']"
14692,2,2,0,4,2,['消息面']
14693,9,3,3,3,12,"['技術面', '籌碼面', '消息面']"
14694,2,2,0,3,1,['消息面']
14695,7,5,4,4,14,['消息面']
14696,2,2,0,2,0,"['籌碼面', '消息面']"
14697,0,1,0,1,1,"['籌碼面', '消息面']"
14698,2,2,0,2,0,"['籌碼面', '消息面']"
14699,3,5,0,3,5,['消息面']
14700,7,4,1,4,11,"['籌碼面', '消息面']"
14701,2,2,0,2,0,"['籌碼面', '消息面']"
14702,2,2,0,2,0,"['籌碼面', '消息面']"
14703,3,5,0,3,5,['消息面']
14704,2,2,0,2,0,"['籌碼面', '消息面']"
14705,8,2,2,2,8,"['技術面', '籌碼面', '消息面']"
14706,7,2,5,4,13,['消息面']
14707,2,2,0,2,0,"['籌碼面', '消息面']"
14708,2,2,0,2,0,"['籌碼面', '消息面']"
14709,3,5,0,2,5,['消息面']
14710,9,2,3,5,13,['消息面']
14711,10,3,0,3,10,"['籌碼面', '消息面']"
14712,5,2,1,2,4,"['籌碼面', '消息面']"
14713,3,5,0,2,5,['消息面']
14714,3,5,0,3,5,['消息面']
14715,2,5,0,3,4,['消息面']
14716,3,4,0,3,4,['消息面']
14717,10,2,0,2,8,"['籌碼面', '消息面']"
14718,13,2,6,3,18,['消息面']
14719,3,2,0,2,1,"['籌碼面', '消息面']"
14720,4,2,3,2,5,['消息面']
14721,9,4,2,4,14,"['籌碼面', '消息面']"
14722,3,4,3,3,7,['消息面']
14723,2,2,0,3,1,['消息面']
14724,2,2,0,2,0,"['籌碼面', '消息面']"
14725,5,4,4,4,11,"['技術面', '籌碼面', '消息面']"
14726,2,4,1,4,5,"['籌碼面', '消息面']"
14727,2,2,0,2,0,"['籌碼面', '消息面']"
14728,2,2,0,2,0,"['籌碼面', '消息面']"
14729,1,2,1,0,1,['消息面']
14730,8,3,1,3,9,"['籌碼面', '消息面']"
14731,8,5,1,4,12,['消息面']
14732,7,2,1,2,7,"['籌碼面', '消息面']"
14733,2,2,0,2,0,"['籌碼面', '消息面']"
14734,2,2,0,2,0,"['籌碼面', '消息面']"
14735,5,2,7,4,12,['消息面']
14736,2,2,0,2,0,"['籌碼面', '消息面']"
14737,7,2,1,2,8,"['籌碼面', '消息面']"
14738,2,2,0,2,0,"['籌碼面', '消息面']"
14739,3,5,1,3,6,['消息面']
14740,7,2,3,3,10,"['籌碼面', '消息面']"
14741,2,2,0,2,0,"['籌碼面', '消息面']"
14742,2,2,0,2,0,"['籌碼面', '消息面']"
14744,3,4,0,4,5,"['籌碼面', '消息面']"
14745,4,2,1,2,3,"['籌碼面', '消息面']"
14746,3,2,0,3,2,['消息面']
14747,2,4,0,4,4,"['籌碼面', '消息面']"
14748,2,2,0,2,0,"['籌碼面', '消息面']"
14749,2,2,0,2,0,"['籌碼面', '消息面']"
14750,2,3,1,4,4,['消息面']
14751,2,4,0,3,3,['消息面']
14752,3,2,0,2,1,"['籌碼面', '消息面']"
14753,9,3,3,4,13,['消息面']
14754,8,2,3,0,10,['消息面']
14755,2,2,0,2,0,"['籌碼面', '消息面']"
14756,10,2,0,3,9,['消息面']
14757,2,2,0,2,0,"['籌碼面', '消息面']"
14758,4,4,1,4,7,"['籌碼面', '消息面']"
14759,8,2,0,2,6,"['籌碼面', '消息面']"
14760,3,4,0,3,4,['消息面']
14761,7,2,2,3,9,['消息面']
14762,7,2,0,2,5,"['籌碼面', '消息面']"
14763,3,2,0,2,1,"['籌碼面', '消息面']"
14764,7,5,1,5,12,"['籌碼面', '消息面']"
14765,4,4,1,4,7,"['籌碼面', '消息面']"
14766,2,2,0,3,1,['消息面']
14767,1,1,0,0,1,['消息面']
14768,2,2,0,2,0,"['籌碼面', '消息面']"
14769,2,2,0,2,0,"['籌碼面', '消息面']"
14770,0,1,0,1,1,"['籌碼面', '消息面']"
14771,5,4,1,3,7,['消息面']
14772,3,1,1,0,2,"['籌碼面', '消息面']"
14773,2,2,0,2,0,"['籌碼面', '消息面']"
14774,2,2,0,3,1,['消息面']
14775,2,2,0,2,0,"['籌碼面', '消息面']"
14776,3,4,0,3,4,['消息面']
14777,2,2,2,2,2,"['技術面', '籌碼面', '消息面']"
14778,3,2,0,2,1,"['籌碼面', '消息面']"
14779,3,2,0,3,2,['消息面']
14780,2,2,0,2,0,"['籌碼面', '消息面']"
14781,2,2,0,2,0,"['籌碼面', '消息面']"
14782,10,2,0,2,8,"['籌碼面', '消息面']"
14783,2,2,0,2,0,"['籌碼面', '消息面']"
14784,4,2,0,2,4,"['籌碼面', '消息面']"
14785,2,3,1,3,3,"['籌碼面', '消息面']"
14786,2,2,0,2,0,"['籌碼面', '消息面']"
14787,2,4,0,3,3,['消息面']
14788,7,1,1,3,8,['消息面']
14789,2,2,0,2,0,"['籌碼面', '消息面']"
14790,11,3,2,3,14,"['籌碼面', '消息面']"
14791,10,4,6,2,16,['消息面']
14792,13,2,3,3,15,"['籌碼面', '消息面']"
14793,8,2,6,4,15,['消息面']
14794,7,2,3,5,11,['消息面']
14795,2,4,0,2,3,['消息面']
14796,2,2,0,2,0,"['籌碼面', '消息面']"
14797,7,3,1,3,10,"['籌碼面', '消息面']"
14798,2,2,0,2,0,"['籌碼面', '消息面']"
14799,8,4,3,2,11,['消息面']
14800,12,2,2,3,13,['消息面']
14801,2,2,0,2,0,"['籌碼面', '消息面']"
14802,2,2,0,2,0,"['籌碼面', '消息面']"
14803,2,4,0,3,3,['消息面']
14804,9,2,3,3,11,"['籌碼面', '消息面']"
14805,2,2,0,2,0,"['籌碼面', '消息面']"
14806,3,4,0,3,4,['消息面']
14807,8,2,2,3,10,['消息面']
14808,5,2,1,2,4,"['籌碼面', '消息面']"
14809,2,2,0,2,0,"['籌碼面', '消息面']"
14810,9,6,2,4,16,['消息面']
14811,2,2,0,2,0,"['籌碼面', '消息面']"
14812,2,2,0,2,0,"['籌碼面', '消息面']"
14813,2,2,1,4,3,['消息面']
14814,2,2,0,2,0,"['籌碼面', '消息面']"
14815,8,2,3,2,9,['消息面']
14816,6,2,0,2,4,"['籌碼面', '消息面']"
14817,2,4,0,1,3,['消息面']
14818,2,2,0,2,0,"['籌碼面', '消息面']"
14819,2,2,0,2,0,"['籌碼面', '消息面']"
14820,2,4,0,3,3,['消息面']
14821,2,4,0,1,3,['消息面']
14822,6,1,2,3,8,['消息面']
14823,2,2,0,2,0,"['籌碼面', '消息面']"
14824,7,2,2,1,8,"['籌碼面', '消息面']"
14825,4,2,0,2,2,"['籌碼面', '消息面']"
14826,2,2,0,2,0,"['籌碼面', '消息面']"
14827,3,4,0,3,4,['消息面']
14828,3,4,0,2,4,['消息面']
14829,2,4,0,3,3,['消息面']
14830,2,4,0,3,3,['消息面']
14831,3,2,0,3,2,['消息面']
14832,2,2,0,2,0,"['籌碼面', '消息面']"
14833,2,3,1,4,4,['消息面']
14834,0,2,2,0,2,"['籌碼面', '消息面']"
14835,3,2,0,2,1,"['籌碼面', '消息面']"
14836,0,1,0,1,1,"['籌碼面', '消息面']"
14837,13,3,3,4,17,['消息面']
14838,0,2,0,1,0,['消息面']
14839,3,4,0,3,4,['消息面']
14840,2,2,1,3,2,['消息面']
14841,2,2,0,2,0,"['籌碼面', '消息面']"
14842,2,2,0,2,0,"['籌碼面', '消息面']"
14843,2,2,0,2,0,"['籌碼面', '消息面']"
14845,2,2,0,2,0,"['籌碼面', '消息面']"
14846,3,4,0,3,4,['消息面']
14847,2,4,1,0,4,['消息面']
14848,4,3,1,4,6,['消息面']
14849,2,2,0,2,0,"['籌碼面', '消息面']"
14850,3,4,0,3,4,['消息面']
14851,2,4,0,3,3,['消息面']
14852,2,2,0,3,1,['消息面']
14853,1,2,1,0,1,['消息面']
14854,2,2,0,2,0,"['籌碼面', '消息面']"
14855,2,4,0,2,3,['消息面']
14856,2,2,0,2,0,"['籌碼面', '消息面']"
14857,12,2,1,3,12,['消息面']
14858,5,3,1,4,7,['消息面']
14859,2,3,2,3,4,"['籌碼面', '消息面']"
14860,2,3,1,4,4,['消息面']
14861,8,3,5,2,12,['消息面']
14862,6,2,1,1,7,['消息面']
14863,2,2,0,2,0,"['籌碼面', '消息面']"
14864,7,2,2,3,9,['消息面']
14865,3,3,0,2,2,['消息面']
14866,2,2,0,2,0,"['籌碼面', '消息面']"
14867,2,2,0,2,0,"['籌碼面', '消息面']"
14868,3,4,0,2,4,['消息面']
14869,0,1,0,1,1,"['籌碼面', '消息面']"
14870,9,5,3,5,17,"['籌碼面', '消息面']"
14871,4,2,5,1,7,['消息面']
14872,2,2,0,2,0,"['籌碼面', '消息面']"
14873,2,2,0,2,0,"['籌碼面', '消息面']"
14874,3,4,0,3,4,['消息面']
14875,2,2,0,2,0,"['籌碼面', '消息面']"
14876,2,2,0,1,0,['消息面']
14877,2,4,0,3,3,['消息面']
14878,2,2,0,2,0,"['籌碼面', '消息面']"
14879,6,2,3,5,11,['消息面']
14880,1,2,1,0,1,['消息面']
14881,2,4,6,3,9,['消息面']
14882,0,1,0,1,1,"['籌碼面', '消息面']"
14883,2,4,0,3,3,['消息面']
14884,2,2,0,3,1,['消息面']
14885,11,4,5,3,17,['消息面']
14886,3,5,0,3,5,['消息面']
14887,2,2,0,3,1,['消息面']
14888,2,2,0,2,0,"['籌碼面', '消息面']"
14889,8,2,3,3,11,"['籌碼面', '消息面']"
14890,2,4,0,3,3,['消息面']
14891,4,2,0,2,2,"['籌碼面', '消息面']"
14892,2,2,0,2,0,"['籌碼面', '消息面']"
14893,0,3,1,3,4,"['籌碼面', '消息面']"
14894,14,1,2,1,15,['消息面']
14895,0,1,0,1,1,"['籌碼面', '消息面']"
14896,3,4,0,3,4,['消息面']
14897,8,2,2,3,9,['消息面']
14898,2,2,0,2,0,"['籌碼面', '消息面']"
14899,3,3,1,4,5,['消息面']
14900,2,4,0,3,3,['消息面']
14901,9,4,2,3,12,['消息面']
14902,2,4,0,1,3,['消息面']
14903,2,2,0,3,1,['消息面']
14904,2,3,0,3,2,"['籌碼面', '消息面']"
14905,2,2,0,2,0,"['籌碼面', '消息面']"
14906,3,4,0,3,4,['消息面']
14907,2,2,0,2,0,"['籌碼面', '消息面']"
14908,0,1,0,1,1,"['籌碼面', '消息面']"
14909,2,3,0,2,1,['消息面']
14910,8,2,1,3,8,['消息面']
14911,5,2,2,2,5,"['技術面', '籌碼面', '消息面']"
14912,2,2,0,2,0,"['籌碼面', '消息面']"
14913,2,4,0,3,3,['消息面']
14914,2,4,4,3,7,"['籌碼面', '消息面']"
14915,0,1,0,1,1,"['籌碼面', '消息面']"
14916,12,2,4,6,18,['消息面']
14917,2,2,0,2,0,"['籌碼面', '消息面']"
14918,2,2,0,2,0,"['籌碼面', '消息面']"
14919,2,2,0,2,0,"['籌碼面', '消息面']"
14920,2,2,0,2,0,"['籌碼面', '消息面']"
14921,2,2,0,2,0,"['籌碼面', '消息面']"
14922,0,3,1,3,4,"['籌碼面', '消息面']"
14923,3,4,0,3,4,['消息面']
14924,8,4,1,3,10,['消息面']
14925,0,3,0,1,2,['消息面']
14926,8,2,3,3,11,"['籌碼面', '消息面']"
14927,3,4,0,3,4,['消息面']
14928,3,4,0,3,4,['消息面']
14929,2,2,0,2,0,"['籌碼面', '消息面']"
14930,2,2,0,2,0,"['籌碼面', '消息面']"
14931,5,2,3,1,8,['消息面']
14932,2,2,1,2,1,"['籌碼面', '消息面']"
14933,3,2,0,2,1,"['籌碼面', '消息面']"
14934,2,2,0,2,0,"['籌碼面', '消息面']"
14935,4,2,0,2,2,"['籌碼面', '消息面']"
14936,3,4,1,2,5,['消息面']
14937,5,2,0,2,3,"['籌碼面', '消息面']"
14938,2,2,0,2,0,"['籌碼面', '消息面']"
14939,2,2,0,2,0,"['籌碼面', '消息面']"
14940,2,2,0,2,0,"['籌碼面', '消息面']"
14941,2,2,0,2,0,"['籌碼面', '消息面']"
14942,0,3,1,3,4,"['籌碼面', '消息面']"
14943,6,2,0,2,4,"['籌碼面', '消息面']"
14944,2,2,0,2,0,"['籌碼面', '消息面']"
14945,11,6,0,2,13,['消息面']
14946,4,4,1,2,5,['消息面']
14947,5,2,0,2,3,"['籌碼面', '消息面']"
14948,2,2,0,2,0,"['籌碼面', '消息面']"
14949,2,2,0,2,0,"['籌碼面', '消息面']"
14950,2,2,0,2,0,"['籌碼面', '消息面']"
14951,10,2,2,2,11,"['技術面', '籌碼面', '消息面']"
14952,3,2,0,2,1,"['籌碼面', '消息面']"
14953,10,3,0,5,12,['消息面']
14954,2,2,0,2,0,"['籌碼面', '消息面']"
14955,6,3,0,2,5,['消息面']
14956,2,2,0,2,0,"['籌碼面', '消息面']"
14957,2,2,0,2,0,"['籌碼面', '消息面']"
14958,2,4,0,2,2,['消息面']
14959,2,2,0,2,0,"['籌碼面', '消息面']"
14960,5,2,3,1,7,['消息面']
14961,5,2,0,2,3,"['籌碼面', '消息面']"
14962,2,2,0,2,0,"['籌碼面', '消息面']"
14963,10,2,0,2,8,"['籌碼面', '消息面']"
14964,2,2,0,2,0,"['籌碼面', '消息面']"
14965,8,2,1,5,11,['消息面']
14966,3,2,5,4,8,['消息面']
14967,1,1,0,1,2,"['籌碼面', '消息面']"
14968,8,2,3,3,11,"['籌碼面', '消息面']"
14969,2,2,1,2,1,"['籌碼面', '消息面']"
14970,2,5,0,2,3,['消息面']
14971,2,2,0,2,0,"['籌碼面', '消息面']"
14972,10,2,0,2,8,"['籌碼面', '消息面']"
14973,2,3,0,2,1,['消息面']
14974,2,4,0,3,3,['消息面']
14975,2,2,0,2,0,"['籌碼面', '消息面']"
14976,2,2,0,2,0,"['籌碼面', '消息面']"
14977,2,2,0,2,0,"['籌碼面', '消息面']"
14978,2,2,0,2,0,"['籌碼面', '消息面']"
14979,8,4,1,1,9,['消息面']
14980,6,2,0,2,4,"['籌碼面', '消息面']"
14981,2,3,0,2,1,['消息面']
14982,2,2,0,2,0,"['籌碼面', '消息面']"
14983,2,2,0,2,0,"['籌碼面', '消息面']"
14984,2,2,0,2,0,"['籌碼面', '消息面']"
14985,15,3,6,3,21,['消息面']
14986,2,5,3,1,6,['消息面']
14987,2,2,0,2,0,"['籌碼面', '消息面']"
14988,10,2,0,2,8,"['籌碼面', '消息面']"
14989,2,2,0,2,0,"['籌碼面', '消息面']"
14990,2,2,0,2,0,"['籌碼面', '消息面']"
14991,4,2,0,2,2,"['籌碼面', '消息面']"
14992,2,2,0,2,0,"['籌碼面', '消息面']"
14993,2,2,0,2,0,"['籌碼面', '消息面']"
14994,2,2,0,2,0,"['籌碼面', '消息面']"
14995,2,2,0,3,1,['消息面']
14996,2,2,0,2,0,"['籌碼面', '消息面']"
14997,2,2,0,2,0,"['籌碼面', '消息面']"
14998,2,2,0,2,0,"['籌碼面', '消息面']"
14999,2,2,0,2,0,"['籌碼面', '消息面']"
15000,0,3,1,3,4,"['籌碼面', '消息面']"
15001,4,4,1,4,7,"['籌碼面', '消息面']"
15002,2,2,0,2,0,"['籌碼面', '消息面']"
15003,2,2,0,2,0,"['籌碼面', '消息面']"
15004,2,4,0,3,3,['消息面']
15005,2,2,0,2,0,"['籌碼面', '消息面']"
15006,3,2,0,2,1,"['籌碼面', '消息面']"
15007,2,2,0,2,0,"['籌碼面', '消息面']"
15008,2,2,0,2,0,"['籌碼面', '消息面']"
15009,2,3,1,4,4,['消息面']
15010,2,2,0,2,0,"['籌碼面', '消息面']"
15011,2,2,0,2,0,"['籌碼面', '消息面']"
15012,2,2,0,2,0,"['籌碼面', '消息面']"
15013,2,2,0,2,0,"['籌碼面', '消息面']"
15014,2,2,0,2,0,"['籌碼面', '消息面']"
15015,3,4,0,3,4,['消息面']
15016,2,2,0,2,0,"['籌碼面', '消息面']"
15017,3,2,0,3,2,['消息面']
15018,4,4,0,3,5,['消息面']
15019,2,3,0,2,1,['消息面']
15020,7,2,1,2,6,"['籌碼面', '消息面']"
15021,5,2,2,2,5,"['技術面', '籌碼面', '消息面']"
15022,2,2,0,2,0,"['籌碼面', '消息面']"
15023,2,2,0,2,0,"['籌碼面', '消息面']"
15024,2,2,0,3,1,['消息面']
15025,2,2,0,2,0,"['籌碼面', '消息面']"
15026,4,2,1,2,3,"['籌碼面', '消息面']"
15027,3,2,0,3,2,['消息面']
15028,4,2,0,3,3,['消息面']
15029,2,2,0,2,0,"['籌碼面', '消息面']"
15030,11,2,3,3,13,"['籌碼面', '消息面']"
15031,2,2,1,5,4,['消息面']
15032,4,3,0,2,3,['消息面']
15033,2,2,0,3,1,['消息面']
15034,2,2,0,2,0,"['籌碼面', '消息面']"
15035,1,3,0,3,3,"['籌碼面', '消息面']"
15036,2,2,0,2,0,"['籌碼面', '消息面']"
15037,2,2,0,2,0,"['籌碼面', '消息面']"
15038,9,2,4,2,13,['消息面']
15039,2,2,2,2,2,"['技術面', '籌碼面', '消息面']"
15040,2,2,0,2,0,"['籌碼面', '消息面']"
15041,2,2,0,2,0,"['籌碼面', '消息面']"
15042,2,2,0,2,0,"['籌碼面', '消息面']"
15043,11,2,2,2,11,"['技術面', '籌碼面', '消息面']"
15044,2,2,0,2,0,"['籌碼面', '消息面']"
15045,2,2,0,2,0,"['籌碼面', '消息面']"
15046,2,2,0,2,0,"['籌碼面', '消息面']"
15047,7,4,3,4,12,"['籌碼面', '消息面']"
15048,8,4,1,3,10,['消息面']
15049,2,2,0,2,0,"['籌碼面', '消息面']"
15050,17,2,5,3,21,['消息面']
15051,2,2,0,2,0,"['籌碼面', '消息面']"
15052,2,3,3,2,4,"['籌碼面', '消息面']"
15053,2,2,0,2,0,"['籌碼面', '消息面']"
15054,2,2,0,2,0,"['籌碼面', '消息面']"
15055,3,4,0,2,4,['消息面']
15056,2,2,0,2,0,"['籌碼面', '消息面']"
15057,2,4,0,3,3,['消息面']
15058,4,4,0,6,9,['消息面']
15059,2,2,0,2,0,"['籌碼面', '消息面']"
15060,2,2,0,2,0,"['籌碼面', '消息面']"
15061,8,3,4,2,12,['消息面']
15062,2,2,0,2,0,"['籌碼面', '消息面']"
15063,2,2,0,2,0,"['籌碼面', '消息面']"
15064,0,3,1,3,4,"['籌碼面', '消息面']"
15065,2,2,0,2,0,"['籌碼面', '消息面']"
15066,2,2,0,2,0,"['籌碼面', '消息面']"
15067,2,4,0,3,3,['消息面']
15068,2,2,0,2,0,"['籌碼面', '消息面']"
15069,0,3,1,3,4,"['籌碼面', '消息面']"
15070,2,2,0,2,0,"['籌碼面', '消息面']"
15071,7,3,1,4,9,['消息面']
15072,3,4,0,2,3,['消息面']
15073,15,5,2,5,21,"['籌碼面', '消息面']"
15074,6,3,2,4,9,['消息面']
15075,2,2,0,2,0,"['籌碼面', '消息面']"
15076,2,2,0,2,0,"['籌碼面', '消息面']"
15077,5,2,2,2,6,"['技術面', '籌碼面', '消息面']"
15078,2,2,0,2,0,"['籌碼面', '消息面']"
15079,0,1,0,1,1,"['籌碼面', '消息面']"
15080,2,2,0,2,0,"['籌碼面', '消息面']"
15082,2,2,0,2,0,"['籌碼面', '消息面']"
15083,0,2,4,4,6,"['籌碼面', '消息面']"
15084,2,2,0,2,0,"['籌碼面', '消息面']"
15085,2,2,0,2,0,"['籌碼面', '消息面']"
15086,2,2,0,2,0,"['籌碼面', '消息面']"
15087,2,2,0,2,0,"['籌碼面', '消息面']"
15088,3,4,0,3,4,['消息面']
15089,0,1,0,1,0,"['籌碼面', '消息面']"
15090,2,2,0,2,0,"['籌碼面', '消息面']"
15091,2,2,0,2,0,"['籌碼面', '消息面']"
15092,1,1,0,0,1,['消息面']
15093,0,1,0,0,0,['消息面']
15094,2,2,0,2,0,"['籌碼面', '消息面']"
15095,2,2,0,2,0,"['籌碼面', '消息面']"
15096,2,2,0,2,0,"['籌碼面', '消息面']"
15097,2,2,0,2,0,"['籌碼面', '消息面']"
15098,6,2,1,2,5,"['籌碼面', '消息面']"
15099,7,3,2,4,11,['消息面']
15100,7,2,1,3,8,['消息面']
15101,2,4,0,3,3,['消息面']
15102,15,2,0,3,14,['消息面']
15103,10,3,1,4,12,['消息面']
15104,2,2,0,2,0,"['籌碼面', '消息面']"
15105,2,4,0,1,3,['消息面']
15106,2,2,0,2,0,"['籌碼面', '消息面']"
15107,2,2,0,2,0,"['籌碼面', '消息面']"
15108,2,4,0,3,3,['消息面']
15109,2,2,0,2,0,"['籌碼面', '消息面']"
15110,2,2,0,2,0,"['籌碼面', '消息面']"
15111,11,2,0,2,9,"['籌碼面', '消息面']"
15112,1,1,0,0,1,['消息面']
15113,2,2,0,2,0,"['籌碼面', '消息面']"
15114,2,2,0,2,0,"['籌碼面', '消息面']"
15115,2,2,0,2,0,"['籌碼面', '消息面']"
15116,5,2,0,3,4,['消息面']
15117,4,3,1,4,6,['消息面']
15118,2,2,6,3,7,['消息面']
15119,2,2,0,2,0,"['籌碼面', '消息面']"
15120,3,1,2,2,5,"['籌碼面', '消息面']"
15121,2,2,0,2,0,"['籌碼面', '消息面']"
15122,2,2,0,2,0,"['籌碼面', '消息面']"
15123,2,2,0,2,0,"['籌碼面', '消息面']"
15124,3,2,2,2,3,"['技術面', '籌碼面', '消息面']"
15125,2,2,0,2,0,"['籌碼面', '消息面']"
15126,2,2,0,2,0,"['籌碼面', '消息面']"
15127,11,4,6,3,18,['消息面']
15128,3,2,3,2,4,['消息面']
15129,2,2,0,2,0,"['籌碼面', '消息面']"
15130,6,2,2,3,8,['消息面']
15131,5,3,4,3,9,['消息面']
15132,9,2,2,3,10,['消息面']
15133,2,2,0,2,0,"['籌碼面', '消息面']"
15134,9,2,1,3,9,['消息面']
15135,2,2,0,2,0,"['籌碼面', '消息面']"
15136,14,1,1,2,13,['消息面']
15137,3,3,0,2,2,['消息面']
15138,2,2,0,2,0,"['籌碼面', '消息面']"
15139,2,2,0,2,0,"['籌碼面', '消息面']"
15140,2,2,0,2,0,"['籌碼面', '消息面']"
15141,2,2,0,2,0,"['籌碼面', '消息面']"
15142,4,3,1,2,4,['消息面']
15143,3,2,4,2,5,['消息面']
15144,2,3,0,2,1,['消息面']
15145,4,2,1,2,3,"['籌碼面', '消息面']"
15146,2,2,0,2,0,"['籌碼面', '消息面']"
15147,2,2,0,2,0,"['籌碼面', '消息面']"
15148,12,5,7,3,21,['消息面']
15149,6,2,6,2,10,['消息面']
15150,2,2,0,2,0,"['籌碼面', '消息面']"
15151,2,2,0,2,0,"['籌碼面', '消息面']"
15152,3,2,0,2,1,"['籌碼面', '消息面']"
15153,2,2,0,2,0,"['籌碼面', '消息面']"
15154,2,2,0,2,0,"['籌碼面', '消息面']"
15155,2,2,0,2,0,"['籌碼面', '消息面']"
15156,2,2,1,2,1,"['籌碼面', '消息面']"
15157,2,2,0,2,0,"['籌碼面', '消息面']"
15158,2,2,0,2,0,"['籌碼面', '消息面']"
15159,2,2,0,2,0,"['籌碼面', '消息面']"
15160,3,2,0,2,1,"['籌碼面', '消息面']"
15161,2,2,0,2,0,"['籌碼面', '消息面']"
15162,2,2,0,2,0,"['籌碼面', '消息面']"
15163,1,2,1,0,1,['消息面']
